date,crop,water_liters,nutrient_mg,light_hours,biomass,strategy
2025-05-27,basil,0.8954932312174377,37.59988515951247,10.262164742050075,0.09767887047797277,static
2025-05-27,lettuce,1.0203799240505154,23.3039067828943,10.882618053034221,0.10240894294337506,static
2025-05-27,tomato,1.5746793598582804,65.47651799086881,10.003382111654556,0.18546206696639878,static
2025-05-28,basil,1.1334516455111738,43.72735665027182,9.671536107249409,0.08745447449118995,static
2025-05-28,lettuce,0.8562424013647416,28.99743314175763,8.273114262456751,0.06939311851186222,static
2025-05-28,tomato,1.513387923961421,54.479141760110785,10.215405163141126,0.22809862782893428,static
2025-05-29,basil,0.8962220161054735,46.373406971989404,8.395466827975028,0.05047888583393041,static
2025-05-29,lettuce,0.9309907665348944,30.59715013554453,10.64987526679098,0.12643644994146833,static
2025-05-29,tomato,1.3418379236098006,58.71242076404077,11.528941984399863,0.2043074586922742,static
2025-05-30,basil,1.0769001638283997,33.78083463716344,9.383854168431975,0.133974918929842,static
2025-05-30,lettuce,0.7151070843941904,25.920029153583094,9.81749271746737,0.11496037940773426,static
2025-05-30,tomato,1.494067907319074,66.6988211386948,10.428294137466192,0.20744154609743945,static
2025-05-31,basil,1.0011522404747057,45.47361454127628,12.115543399996012,0.09987240703727822,static
2025-05-31,lettuce,0.9163684829410134,20.99115370545342,11.480058498161549,0.04843767676304065,static
2025-05-31,tomato,1.3122544536703935,57.18118148909369,9.530242527725408,0.19634874575059005,static
2025-06-01,basil,0.957701281532261,48.62430295632633,9.779211783031803,0.10820454612125269,static
2025-06-01,lettuce,0.6230793251658476,25.995073507466522,11.139312969083049,0.07914424183229278,static
2025-06-01,tomato,1.4888106801773393,65.67044412487758,10.152119216127417,0.223083144094816,static
2025-06-02,basil,1.0127158355622616,49.50798350285174,10.821916620417056,0.1374172629597135,static
2025-06-02,lettuce,0.6100741127322025,18.422194373042956,11.16101724935436,0.08358376834100589,static
2025-06-02,tomato,1.3227149527920077,60.42101443380766,10.03147605323084,0.19459982830606315,static
2025-06-03,basil,1.0064665958804533,48.33343436499466,9.380030479134536,0.0847932950833167,static
